Postcode,Distance_to_CBD,Dist_to_Station,Dist_to_Market,Dist_to_School,Is_Premium_Area
2346,370.5468883913266,291.12599421280305,303.8839693336141,305.40818359810567,0
2347,405.66352758353827,325.08243540105786,337.7857790511388,340.7088762154057,0
2350,382.71092542314784,290.6471457296868,301.5253702828667,326.6621232989176,0
2352,310.8757868142059,223.25784185414605,235.44215327595424,249.72188868310369,0
2354,308.8642794147128,216.94195858554107,227.9691411323676,253.13212606118873,0
2357,295.13415714701387,237.8079395034063,221.91671777475543,225.30649619878199,0
2358,371.884535702487,283.5482529587988,295.5570997748812,310.8395005640809,0
2360,473.0472431563152,385.48463120536087,397.5557946982694,410.95605593038266,0
2361,521.0653436789883,433.48946931725476,445.5383060559208,458.84522562078934,0
2365,421.2929397841358,330.5006025831748,341.8945444129575,362.63417114064015,0
2369,433.5438126785413,345.34294999615764,357.3324960845784,372.0759788660683,0
2370,465.4606163287952,373.9739804054074,385.08755983897623,407.72680161215095,0
2371,505.6602898374232,414.5553185177639,425.79961928728954,447.1205673757373,0
2372,549.6106369842759,458.9951119016959,470.3848760481073,490.22180525319413,0
2380,329.37060301817144,257.71384040564254,270.5167533790488,263.3043122701131,0
2381,301.76084729547074,226.95109475026274,239.77905298626365,236.0300825939456,0
2382,378.26676444855025,303.7125000806451,316.54180965086977,312.34336646511656,0
2388,436.80419367250926,378.3520029816225,357.16623851385435,366.430342682979,0
2390,408.98669335235587,339.24695807732525,343.71566319332294,341.7479545600465,0
2400,517.3040653636233,445.70238430043196,450.9476602582882,450.1911997066046,0
2402,497.88211925718895,415.08638394057965,427.63775507631755,433.3737165515779,0
2404,456.13482369928676,375.4700763877579,388.15322433607395,391.084953683587,0
2406,595.0992943259506,528.0953808938784,521.0994481939408,526.1620498266423,0
2420,188.1454052138282,95.45441208343505,106.16369258446292,137.56108317806002,0
2421,145.88815897674655,53.7404757053849,65.24017131231034,96.13848408760363,0
2422,221.16338309923884,128.18299615132216,138.17953279116387,171.7341889302473,0
2423,195.81109869216115,107.62691944910334,113.21247087250934,161.39534967465838,0
2425,179.0490859081767,87.6937519584864,95.20818783358571,139.17342320412456,0
2427,265.7733328819481,177.32561203826077,183.2774364458177,229.9539131043451,0
2428,220.70258692761948,133.0571138803073,138.49454905545986,186.71953847291638,0
2429,255.9533836390487,163.8886851360156,172.05565655527744,212.3220368628886,0
2430,251.6840444715078,161.84992902213818,168.48414958982485,213.5258571502241,0
2431,371.89483541884107,281.220472878034,288.4454442342561,330.8564844122516,0
2439,282.313787769232,192.24294665948528,199.05404146269376,243.31769032786232,0
2440,425.814172785361,333.69233999164777,341.92806238292906,380.4484220173427,0
2441,372.13577968632194,280.037760063672,288.2486504482373,327.1729153926938,0
2443,279.87369301892966,191.09702996111645,197.23444319516545,243.3448751486185,0
2444,313.34797455203864,223.7859500557161,230.3614328908626,275.0723562348875,0
2445,297.0698716282708,207.959463856031,214.28740461018032,259.7830874181274,0
2446,301.62889114678245,209.4197726902344,217.72604218381784,256.88936336677364,0
2447,368.2798483142476,275.93256425542853,284.3749601800131,322.41762736909374,0
2448,400.06207812017544,308.12744982044256,316.2054408122214,355.46964383537744,0
2449,389.5997215351372,297.0549109461036,305.7091705444413,342.73558025325536,0
2450,442.71489902729513,349.7450823609478,359.14864075025275,392.4254440251908,0
2452,430.09236227021074,338.13104132789044,346.2338747043741,385.2514322897906,0
2453,414.49969506319144,321.6307264959736,330.76108231693917,365.52202506785005,0
2454,410.62275950327654,318.1324685703117,326.72379328460744,363.88269067985294,0
2455,407.9956426116384,315.94899000074685,324.11944653224157,362.9862325560324,0
2456,461.394972807001,369.18693122557187,377.5001918018143,415.549087271831,0
2460,543.7826704778606,451.12410759339883,459.90818644636073,495.64989289612424,0
2462,488.1351057469996,395.7447178064422,404.23022280049406,441.462944908325,0
2463,533.4747311824648,440.63445444570647,449.6927389083182,484.21244436672583,0
2464,529.0073442291739,436.5810235980309,445.1026202436605,482.0371911460777,0
2465,533.2931231068897,440.6545593074885,449.4137875003859,485.30137326616773,0
2466,537.5688851735637,445.1056922883261,453.6652227457768,490.410155265722,0
2469,552.9099506305262,460.0743606259887,470.2089644704183,498.9689031972263,0
2470,570.2506259805123,477.31307461544463,487.24359128275637,517.1206466006715,0
2471,574.4393605949206,481.5966368816342,490.6558498745956,525.0334987342794,0
2472,561.9910426164943,469.2796037568192,478.1330846042227,513.5037511771975,0
2473,554.4895313209028,461.84820699988984,470.6099866100723,506.4169557494143,0
2474,619.6955297781586,526.7520806403221,536.6578935072746,566.504878894972,0
2477,592.1398422482779,499.4490507196319,508.2730833367617,543.6893037301538,0
2478,600.1421696732482,507.56943579954003,516.2476957044789,552.2956389384815,0
2479,615.7718917661596,523.0839772382049,531.9032366594856,567.2787742489854,1
2480,607.8773972757128,514.9531946460935,524.1845271876066,557.6319326506627,0
2481,623.5165515216228,530.9009871053003,539.6289471372863,575.397355050556,1
2482,630.0504082126166,537.2075714031438,546.2630336160366,580.5025644017708,0
2483,641.088999575727,548.269930980016,557.2829064639493,591.696900313904,1
2484,644.0829910753191,551.125737863702,560.4519411492047,593.3292371977999,0
2485,671.2524339768936,578.3722870906822,587.4973737393746,621.3036923317692,0
2486,666.5039653539551,573.6002049186219,582.7769933564296,616.342000281933,0
2487,661.8927094603373,569.0577385442064,578.0971753357691,612.3366616837687,1
2488,655.8504582948455,563.0474829286892,572.0328571337362,606.5425059832863,0
2489,649.8672694923852,557.0661083381281,566.0488321821017,600.5848102332064,0
2500,67.4162067485985,1.3449120317806524,1.671834371429259,26.235046592575046,0
2502,74.63781047239702,6.436163286795142,1.7009042065249111,33.8056239671487,0
2505,69.2474155323278,6.250743463025491,5.478202151517182,33.081922296344494,0
2506,74.93329234077751,6.64898053351471,4.27267550893789,30.765818842076214,0
2508,44.42994698547108,1.167019964368726,4.493420962554519,10.6607644251899,0
2515,52.947816931480034,0.690477510072336,8.451599401346545,17.303686061195055,0
2516,57.15915249786786,0.9474835660520271,4.426876395388088,18.361159584792766,0
2517,59.446653694400375,2.2074172153335883,2.530544292343897,19.29725741204251,0
2518,62.01015825313133,1.6807084427381673,1.0239690239344208,21.512176313424337,0
2519,69.68282592979132,13.891211859650081,16.65485495147456,13.295322861751432,0
2525,71.22281704438929,6.089212362844412,4.043912383382602,26.182050300382162,0
2526,68.04422740486149,11.08324631456776,9.989015111447431,18.90948212450686,0
2527,88.30816548539494,20.160824590444566,10.468161865298091,33.74773396926679,0
2528,80.79362039129309,12.649852017101315,7.592115866523975,36.36957712115032,0
2529,85.59631380758302,17.58169848336991,11.80698682697764,39.36011898444664,0
2530,80.21190178214079,13.267268640141346,2.800768909978807,27.256450400050618,0
2533,94.33408233482606,25.91826697166662,17.04512391662074,39.94507400805798,0
2534,104.6115095373869,36.31816563753901,28.059739599328218,50.010737789518494,0
2535,109.15833723714577,40.753021371708215,31.520025716525605,50.09182032051407,0
2536,222.05057709717497,149.4521997926416,139.1092855249365,155.62572276499642,0
2537,257.4133598299207,183.58780859240485,172.7756205668937,189.80946598897776,0
2538,183.8198916425855,112.45259887488568,102.79208348104902,118.53845159738742,0
2539,196.92663082273583,128.70441661289493,119.67176266507488,134.6666561225664,0
2540,119.88991979279305,50.86528984973421,41.942605199220544,56.47674730581689,0
2541,141.34956333432717,69.34139980958439,60.45947339315248,75.34227133793105,0
2545,280.9422247743642,206.86915250781757,195.92381368145,213.1009617264025,0
2546,278.52223343982274,210.7908317211055,202.00069080583268,217.43347786083476,0
2548,351.9108761358265,282.97352615480065,272.92282600013607,289.08795295627755,0
2549,362.88819823042354,293.84058791273685,283.74310866957376,299.96186033149377,0
2550,345.73099770615113,274.0149852266121,263.4161890582732,280.2086116705674,0
2551,397.59874858955084,329.13899043254656,319.08864226794884,335.2503399963028,0
2556,43.76050951107762,12.921087647903683,8.386486571536427,2.4281794303444735,1
2557,41.671181552218115,7.281922398427739,1.6210430054893885,2.0841465892130975,0
2558,41.01450604757394,3.5660638185464366,1.5745419376994338,1.0002661619139956,0
2559,42.42589953483733,2.3271754433813894,2.4369219186503663,0.8911924642647148,0
2560,53.178174482840845,5.487875008643004,10.744003491904069,1.8317295529663455,0
2563,48.679817138892346,0.46115432011830276,4.135333967876938,3.7678308905950093,0
2564,31.472418305458838,2.111936159217072,1.2885159637575359,0.7139163497203805,0
2565,33.47285299564071,0.934924519094163,0.8318081606589065,0.42433545494054603,0
2566,37.22818547403415,0.029630204044165977,0.7510856722297222,0.5504794326286384,0
2567,45.70201746979188,4.191210089766108,0.5304103438725241,0.46243003738469507,0
2568,53.77692843051558,3.4539700682084096,8.666246155779314,3.1397372444920144,0
2570,65.29590383479298,17.140726730906103,16.185332489358697,4.3022267213244865,0
2571,78.92834050880376,6.090818379551315,11.337372967266194,5.513584671504142,0
2572,68.90173176980011,1.7259258047576158,4.5416867083913735,1.6075851972726831,0
2573,68.37371616616085,1.9453600772495256,0.898253388292048,1.100093882387967,0
2574,78.04581330508759,12.940293810732623,13.88157369787641,14.702067178217163,0
2575,94.85854741858562,18.67870440362277,14.224978601327186,21.244587668556104,0
2576,96.38327615738181,17.49378798769565,10.54731960109161,23.64801069892056,0
2577,107.80375196530147,27.63805117549628,16.650932394256802,33.890533937915784,0
2578,124.964590663469,44.58077842386417,32.707521310989826,50.79778788468381,0
2579,135.18602369560722,53.506119173756005,40.815401882807464,59.39497538549752,0
2580,164.97427615810534,84.37003095573122,72.02776572200764,89.3939135580449,0
2581,201.76014679320494,123.11677729997285,111.24247662916063,127.63352161893253,0
2582,227.70280919496884,150.78459152669444,139.26655618380966,154.9688495853193,0
2583,183.27114010693228,120.07915364111275,111.0575055920306,104.94275486513216,0
2584,260.4193829819791,186.01959387913107,174.9832918913186,189.5236427404444,0
2586,228.540963824308,160.301928839341,150.8336241473577,151.4606835474101,0
2587,270.7705021967959,200.7521250748851,190.64054952207596,193.483605260859,0
2590,317.82219156188205,245.4377479689825,234.67580567548717,241.8635925354008,0
2594,288.169777225442,223.71226569237308,206.3747443620049,204.2510196927904,0
2619,248.0997624737998,166.367808437563,153.64256705055348,172.13331465395933,0
2620,244.34140464865666,162.59991694739364,149.8712200055974,168.33528733774185,0
2621,236.5735771711417,155.71926520386722,143.23407644584347,161.79710736492098,0
2622,235.26419280407225,157.26709689973603,145.52192801218357,163.51442556841997,0
2626,294.8688733510591,214.71009271443282,202.36008224782674,220.85123945575538,0
2627,389.96586768273016,308.62412224587786,295.9857931539699,314.57913013221224,0
2628,359.6697684297784,279.48921664869505,267.1059727668589,285.61867895471244,0
2629,323.4959465325359,242.2441198572507,229.63263438223973,248.22900308847218,0
2630,317.65054014999123,238.36125486164144,226.19383434920832,244.55583852755748,0
2632,392.57270197038645,317.8696008762971,306.5957068130366,324.119642441549,0
2633,401.9982191230266,323.47345744836485,311.41886833649073,329.6910915414601,0
2640,448.8242801543286,368.2537298156968,355.73966113699447,373.3873179451804,0
2641,457.5403174057784,377.0410605899803,364.5393623248045,382.15566763460066,0
2642,465.53143867476496,389.36673042464065,377.6834841977524,392.63768786437475,0
2643,476.74145335563867,397.1354438211328,384.7990413791495,402.02978649974744,0
2644,406.8090721123011,326.52257296484186,314.07025194897005,331.5721717563981,0
2646,492.0332790493675,413.81140455586495,401.73062581779317,418.4199145864826,0
2647,527.4120045512541,449.0237120190221,436.9022822496832,453.6714256442038,0
2648,873.4919478815978,803.6116423609659,775.6918204757853,783.0682875020743,0
2650,375.3215671941202,299.8941460752396,288.4226393067484,302.60980821061287,0
2651,371.30383873940093,294.8143541755817,283.1347765185719,299.0614399631932,0
2652,366.8255971475476,287.93164273843456,275.77085440327835,292.6416641622511,0
2653,357.5198981289514,276.1652096608941,263.50853884329894,281.55932902790965,0
2655,409.140426202853,333.09835380577306,321.4752608472224,336.8822006334607,0
2656,438.0205972440722,361.5275507304048,349.7976861753283,365.8057651719149,0
2659,448.80273112414955,370.58116899233653,358.5153619355507,375.17923910981415,0
2660,427.751221874256,348.4062678739102,336.1318102340226,353.232452181566,0
2663,340.8476185962867,266.0580368804393,254.7585167666129,267.8733569768969,0
2666,340.00373450542287,271.8181999860916,261.8489083892506,258.6306595854646,0
2669,419.3058884349316,350.27458154497737,324.83826150418304,329.81719726971085,0
2671,360.04744382355625,291.13916728412335,266.33450738905276,270.7094339053834,0
2675,532.1526451165837,461.85944178840526,433.6722484025722,441.30792567368826,0
2680,489.73966159478476,423.71702203368113,402.1784683850829,403.71119174792267,0
2681,467.2233681951508,399.9546568597545,376.90772195191283,379.7381270812009,0
2700,463.98611635678276,392.42981086796505,381.61226590452753,384.3164068743663,0
2701,375.1960923461977,304.3440124422973,293.774725730413,295.95883302753737,0
2705,449.70861360090186,382.753724325567,366.0429021819003,365.68705107835484,0
2706,490.4603715295673,422.8824127827726,406.86514474199157,406.60222266664715,0
2707,505.50392295726084,435.9189895609152,424.7636781230753,423.3365747962303,0
2710,592.5329276269028,518.964652051266,507.69544452489174,514.3029924694622,0
2711,601.2363964699857,534.3558177837139,511.2781241965755,514.1692068378638,0
2712,529.525870920534,452.1033725672583,440.1590649882599,456.57121654758237,0
2713,553.049783995301,477.19792185979367,465.5327214589003,478.65396983954906,0
2714,579.824417279134,503.2082884033481,491.3954970442077,506.6214108846777,0
2716,532.9395930571392,459.3268652234832,448.0791352048863,455.2198429427119,0
2717,840.3867245840191,772.5834090053938,747.8176286291507,752.2348759887432,0
2720,307.3221609242964,226.73887815721397,214.25270669347796,231.8503235925394,0
2730,341.8930784040689,261.47894758841534,249.01721851196461,266.55013477622,0
2731,639.1278666841356,562.7635038980808,550.9796719118208,565.0256258768483,0
2732,663.830072723311,589.9433702821526,578.590680924029,585.6190456902648,0
2734,724.8035022110197,656.7907104734676,639.0593175843131,640.1436609672432,0
2736,728.2439866786129,658.8543001095283,644.525653473435,644.7402118643586,0
2737,769.895906807887,703.4521738753588,681.7131209986203,683.9417387011695,0
2738,828.2551500871369,760.7062686531578,736.2927544819449,740.3926429496221,0
2739,839.2556169816626,771.6675494580924,747.1877145358981,751.3477978032312,0
2745,49.40344527777642,11.172976900259084,5.329842486934297,2.158234408080622,0
2747,44.95620249281389,2.4039379067073887,0.6236037741821514,0.8620032038758179,0
2748,45.33806139783257,5.874939771944107,4.779042371290345,3.1203464430502943,1
2749,52.05660221073861,5.042978798102579,4.489938085368228,2.133384441705102,0
2750,50.78517282128622,1.2638467844802286,1.2352366680176272,1.240556052018261,0
2752,58.17676032834947,19.607986480885522,6.7034060921412655,6.163626098451819,0
2753,60.39094204059255,9.891910217630457,7.354610930442871,2.0400461025454746,0
2754,57.13647305631265,5.094603399396137,2.735874167000089,2.235952289623699,0
2756,54.94090473383425,17.86040910197828,16.615049190525912,1.753924990607139,0
2757,59.95471402996671,7.446662946307647,4.003853630655591,0.5702985137864014,0
2758,71.4303029414867,18.967610851775984,15.517248846019855,7.353817611907687,0
2759,39.78517470855991,6.748654828698908,6.273169628991234,1.8048876122830706,0
2760,41.54613811814863,0.4999984496859703,0.9900724782421623,0.8924813344233143,0
2761,36.678157891416596,3.118380526328565,1.1364115518493982,0.47955994518862594,0
2762,36.336285008423125,0.7172005188176227,0.529644857215759,0.047507772108657184,0
2763,33.635033566198416,0.8638633724741064,1.826536190899605,0.4752105053203857,0
2765,44.60500439325257,5.671563046569143,3.4579241060182158,2.831880730682085,0
2766,33.81909850867504,4.355969114480064,2.9794706865874323,2.6055935167377937,0
2767,33.54136880262962,1.7742434624149828,1.1977834594443264,1.4162057218341682,0
2768,30.773466716662085,2.28106803592122,0.6086822174656187,0.36944845607253823,0
2769,34.09679023078058,2.937785823005931,0.5524839192410773,0.577016985067762,0
2770,39.20753642834398,1.7269357708969897,1.3465994227297753,0.3958599202444554,0
2773,55.02890767098806,0.5600857483837154,3.4554737399053113,0.5560758581637907,0
2774,55.9069606226919,2.168700028889019,3.5481801536677415,0.4820377360924604,0
2775,69.5347381113163,35.70498593792359,33.93235951171642,5.2611399431285975,0
2776,64.99535454777012,3.687071201035726,5.104582772319288,2.0377550590638855,0
2777,60.955095410086436,1.3830397258037814,3.008627357422732,0.3442010606477519,0
2778,68.87884513168825,0.800877500071091,13.081836352255754,2.3370298578283997,0
2779,71.27227103058168,0.44908637351228026,13.857332799323702,0.317504150299353,0
2780,71.39847775945691,11.662061956415478,17.399387648545375,12.033220961705302,0
2782,79.08195036280033,7.3885522969196975,6.214211311863183,0.5473927783137742,0
2783,73.68578949272913,2.102579874982214,11.33529613535094,0.5870732160519021,0
2784,75.8015230799226,4.437884733775177,9.118581020360514,2.1864384019913126,0
2785,96.70583847211059,25.31918979223965,11.9087738822573,4.799232867263225,0
2786,90.95381005703044,24.722058247973056,16.081872146552698,8.781069987092915,0
2787,82.10417438165685,17.523663363811572,19.902032594284154,11.15710958302617,0
2790,101.21321162691825,45.98140770882846,27.142997990242694,25.52521047041574,0
2791,190.81127746706323,119.80916061635759,93.17360078603465,99.26887733188279,0
2792,198.10522145801528,127.10101573292798,100.1666827745871,106.56227839651129,0
2793,212.55598544928176,143.10125788130512,119.95939511860914,122.66916368665028,0
2794,234.65183351724204,166.52393810583087,145.2214416468816,146.31510654579662,0
2795,160.12496880777303,91.25329958469906,73.08694669236421,71.07788149041485,0
2798,195.21763315814505,123.52930265365823,92.3528500772593,102.55217735630578,0
2799,182.64972829203163,111.19258697006956,82.70269364925083,90.77076430962289,0
2800,206.7259967995489,135.58679775822026,100.3827880581444,112.85312687215774,0
2804,241.03540003266642,169.8343792002494,141.06207971426764,149.3339539386754,0
2810,290.9832153474775,222.66537756568977,199.70725016387695,202.35745904336878,0
2820,253.82101064616253,188.61774033018028,150.2021213185846,164.9962896885612,0
2821,340.6275998792863,272.9534638468137,234.90134684997037,249.25575441507542,0
2823,372.9130305736646,305.34067768458135,267.27916830922146,281.6421730485365,0
2824,424.8967051482025,361.8627314991673,323.4757902302714,338.34045758529595,0
2825,489.62931717210233,419.4758298987584,382.7077184525054,396.2221639466231,0
2827,346.1841529938916,287.51639491113565,249.7804215553774,264.6867455409961,0
2829,444.80566777919796,392.23771124785003,355.7520353347141,370.4137812484125,0
2830,299.5785712788944,235.1035621150276,196.69004927087823,211.51125844149868,0
2831,480.6488243052733,410.65828154481096,373.7568444171586,387.34937899653085,0
2832,532.0145640660027,479.47507136097295,442.82996589996975,457.5358540186159,0
2834,613.96043140915,556.6392980220417,529.4657747214716,543.1246215058112,0
2835,601.3521103506728,530.8595914495942,494.4098921433088,507.74986970362994,0
2836,788.5094398543661,716.950588437779,682.3868249856882,694.7353940499349,0
2840,694.3699215626186,627.6626862618695,589.4923875619163,603.9501459080811,0
2843,267.40412020952454,217.51708596417149,189.09168883238166,196.62253315413184,0
2844,280.12418222037076,226.4825417883979,190.39727646261267,204.92205778155497,0
2845,120.20077590606722,52.15766653082144,13.752123105027161,28.564006196332038,0
2847,126.25593345701837,57.27878129122534,19.340649034033174,33.5605665010666,0
2848,158.81838038491156,102.2144903353748,67.39072223316678,81.3331875274074,0
2849,168.59458319031873,118.18698496541532,86.89572586350552,97.38049276831214,0
2850,199.93726352929048,140.12059794560722,102.833834925268,117.63107579519355,0
2852,241.37966547137717,185.4369755037047,148.94355467023945,163.5614030283825,0
2864,237.0182484237469,165.31983326109477,133.01039954037057,143.96060504197095,0
2866,234.77030443394898,164.5732615492122,127.82901887870139,141.26377380703448,0
2869,309.2816095963793,239.95204109306792,202.55627227994503,216.43600008665697,0
2870,297.2411646083273,225.72709152201688,191.34744503126075,203.47862563791745,0
2871,317.41002997077965,246.36718218538343,217.27220468501795,225.8469600037253,0
2873,409.1696322722849,339.0244251973952,302.2428638582625,315.7558884710027,0
2877,457.74161946466273,386.8107320605637,350.91185581029015,363.9286481861743,0
2880,943.5387976110924,872.8881007503726,836.6024641178627,849.8656234729569,0
2898,780.9212536642461,732.4024272211825,729.4912556417347,761.6985360241182,0
